Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro area,Current Account Services,2017-03-31T00:00:00,11.25,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-04-30T00:00:00,-0.77,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-05-31T00:00:00,-0.75,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-06-30T00:00:00,3.07,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-07-31T00:00:00,15.88,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-08-31T00:00:00,14.05,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-09-30T00:00:00,16.29,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-10-31T00:00:00,10.9,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-11-30T00:00:00,7.16,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-12-31T00:00:00,13.36,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-01-31T00:00:00,8.57,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-02-28T00:00:00,9.4,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-03-31T00:00:00,11.29,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-04-30T00:00:00,11.69,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-05-31T00:00:00,12.66,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-06-30T00:00:00,16.67,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-07-31T00:00:00,16.4,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-08-31T00:00:00,15.49,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-09-30T00:00:00,16.15,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-10-31T00:00:00,5.11,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-11-30T00:00:00,1.98,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2018-12-31T00:00:00,8.59,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-01-31T00:00:00,7.44,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-02-28T00:00:00,10,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-03-31T00:00:00,12.08,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-04-30T00:00:00,-0.74,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-05-31T00:00:00,0.94,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-06-30T00:00:00,2.48,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-07-31T00:00:00,13.37,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-08-31T00:00:00,17.37,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-09-30T00:00:00,22.78,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-10-31T00:00:00,-7.92,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2019-11-30T00:00:00,-12.32,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2019-12-31T00:00:00,-11.05,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2020-01-31T00:00:00,-14.39,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2020-02-29T00:00:00,-16.7,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2020-03-31T00:00:00,-16.16,Monthly,EURCAS,2024-04-18T09:11:00
